name,url
Cafe - Hyatt Regency,https://swiggy.com/restaurants/cafe-hyatt-regency-r-k-puram-rama-krishna-puram-delhi-264530
Sidewalk - Hyatt Regency,https://swiggy.com/restaurants/sidewalk-hyatt-regency-r-k-puram-rama-krishna-puram-delhi-264531
Spoon Full Of Flavors,https://swiggy.com/restaurants/spoon-full-of-flavors-ashok-vihar-delhi-421934
La Piazza - Hyatt regency Delhi,https://swiggy.com/restaurants/la-piazza-hyatt-regency-delhi-r-k-puram-rama-krishna-puram-delhi-264528
Rock N Roll Cafe,https://swiggy.com/restaurants/rock-n-roll-cafe-laxmi-nagar-delhi-554647
Butter chicken babe,https://swiggy.com/restaurants/butter-chicken-babe-lajpat-nagar-delhi-503894
El Bueno Coffee Roasters,https://swiggy.com/restaurants/el-bueno-coffee-roasters-kirti-nagar-delhi-579322
Radhey Krishna Choley Bhature,https://swiggy.com/restaurants/radhey-krishna-choley-bhature-kirti-nagar-delhi-335031
Punjabi By Nature,https://swiggy.com/restaurants/punjabi-by-nature-industrial-area-kirti-nagar-delhi-412795
AMRITSARI BREAK FAST HUT,https://swiggy.com/restaurants/amritsari-break-fast-hut-laxmi-nagar-delhi-459931
Desi Swaad Restaurant,https://swiggy.com/restaurants/desi-swaad-restaurant-ashok-vihar-delhi-510636
THE CAFE FINOM,https://swiggy.com/restaurants/the-cafe-finom-gtb-nagar-mukherjee-nagar-delhi-327884
THE 3 STOREY MULTICUISINE RESTAURANT,https://swiggy.com/restaurants/the-3-storey-multicuisine-restaurant-krishna-nagar-laxmi-nagar-delhi-438964
Super Express,https://swiggy.com/restaurants/super-express-laxmi-nagar-delhi-455794
MATHURA VEG BIRYANI,https://swiggy.com/restaurants/mathura-veg-biryani-laxmi-nagar-delhi-543427
CHINESE BYTE,https://swiggy.com/restaurants/chinese-byte-laxmi-nagar-krishna-nagar-delhi-515522
Pizza Never Lies,https://swiggy.com/restaurants/pizza-never-lies-south-campus-delhi-526754
Uncle Cake & Bake,https://swiggy.com/restaurants/uncle-cake-and-bake-laxmi-nagar-delhi-464254
RAJASTHANI ICE CREAM & PAW BHAJI,https://swiggy.com/restaurants/rajasthani-ice-cream-and-paw-bhaji-laxmi-nagar-delhi-571363
The Cheesy Story,https://swiggy.com/restaurants/the-cheesy-story-lajpat-nagar-delhi-560058
Momos World,https://swiggy.com/restaurants/momos-world-ashok-vihar-delhi-495423
Chill Maaro,https://swiggy.com/restaurants/chill-maaro-ashok-vihar-delhi-490838
Badshah Pao Bhaji,https://swiggy.com/restaurants/badshah-pao-bhaji-ashok-vihar-delhi-502708
Ludo Lalit,https://swiggy.com/restaurants/ludo-lalit-ashok-vihar-delhi-491528
Chakhna Lo India,https://swiggy.com/restaurants/chakhna-lo-india-kirti-nagar-inderpuri-delhi-568713
Momos Hub,https://swiggy.com/restaurants/momos-hub-ashok-vihar-delhi-494923
Mahendra sudh khana,https://swiggy.com/restaurants/mahendra-sudh-khana-lajpat-nagar-delhi-564735
Home Food Kitchen,https://swiggy.com/restaurants/home-food-kitchen-ashok-vihar-kanahaiya-nagar-delhi-562720
KHANNA JUICE CORNER,https://swiggy.com/restaurants/khanna-juice-corner-krishna-nagar-delhi-376649
Food Hub,https://swiggy.com/restaurants/food-hub-ashok-vihar-delhi-494288
Breakfast Corner,https://swiggy.com/restaurants/breakfast-corner-chander-nagar-krishna-nagar-delhi-49983
Ludo Lalit,https://swiggy.com/restaurants/ludo-lalit-ashok-vihar-delhi-491528
Chakhna Lo India,https://swiggy.com/restaurants/chakhna-lo-india-kirti-nagar-inderpuri-delhi-568713
Momos Hub,https://swiggy.com/restaurants/momos-hub-ashok-vihar-delhi-494923
Mahendra sudh khana,https://swiggy.com/restaurants/mahendra-sudh-khana-lajpat-nagar-delhi-564735
Home Food Kitchen,https://swiggy.com/restaurants/home-food-kitchen-ashok-vihar-kanahaiya-nagar-delhi-562720
KHANNA JUICE CORNER,https://swiggy.com/restaurants/khanna-juice-corner-krishna-nagar-delhi-376649
Food Hub,https://swiggy.com/restaurants/food-hub-ashok-vihar-delhi-494288
Breakfast Corner,https://swiggy.com/restaurants/breakfast-corner-chander-nagar-krishna-nagar-delhi-49983
The Cake Store,https://swiggy.com/restaurants/the-cake-store-laxmi-nagar-delhi-527259
Jyoti Chaat Corner,https://swiggy.com/restaurants/jyoti-chaat-corner-laxmi-nagar-delhi-483272
DELHI ZAIKA,https://swiggy.com/restaurants/delhi-zaika-laxmi-nagar-krishna-nagar-delhi-410896
SHAMMI BHAI LASSI WALA,https://swiggy.com/restaurants/shammi-bhai-lassi-wala-gtb-nagar-delhi-400799
GURU JI RASOI,https://swiggy.com/restaurants/guru-ji-rasoi-laxmi-nagar-delhi-575659
CHAYKALA,https://swiggy.com/restaurants/chaykala-lajpat-nagar-delhi-517467
MAA KI RASOI,https://swiggy.com/restaurants/maa-ki-rasoi-laxmi-nagar-delhi-543109
Lizza's Pizza,https://swiggy.com/restaurants/lizzas-pizza-south-extension-delhi-573555
Hum Sabki Rasoi,https://swiggy.com/restaurants/hum-sabki-rasoi-kirti-nagar-delhi-579638
Singh Dhaba,https://swiggy.com/restaurants/singh-dhaba-kirti-nagar-delhi-577198
Food Sip N Bite,https://swiggy.com/restaurants/food-sip-n-bite-ashok-vihar-delhi-496173
Krishna tiffin service,https://swiggy.com/restaurants/krishna-tiffin-service-ashok-vihar-delhi-396351
Punjabi Shahi Veg Biryani,https://swiggy.com/restaurants/punjabi-shahi-veg-biryani-laxmi-nagar-delhi-532674
Crispy Delight Bakers,https://swiggy.com/restaurants/crispy-delight-bakers-laxmi-nagar-delhi-526643
Wack Waffles & Brownies,https://swiggy.com/restaurants/wack-waffles-and-brownies-gtb-nagar-delhi-555490
Panda Momos,https://swiggy.com/restaurants/panda-momos-gtb-nagar-delhi-555491
Desi Chaska,https://swiggy.com/restaurants/desi-chaska-krishna-nagar-delhi-420712
Chinese Food Plaza,https://swiggy.com/restaurants/chinese-food-plaza-shahdara-laxmi-nagar-delhi-501726
Jenny's Brownies,https://swiggy.com/restaurants/jennys-brownies-gtb-nagar-delhi-555628
Brijwasi sweets snacks,https://swiggy.com/restaurants/brijwasi-sweets-snacks-laxmi-nagar-delhi-585782
FOODOOZE BY PLATONIC,https://swiggy.com/restaurants/foodooze-by-platonic-south-campus-delhi-463451
Bakery 24/7,https://swiggy.com/restaurants/bakery-24-7-laxmi-nagar-delhi-189125
M/S. PUNJABI TADKA,https://swiggy.com/restaurants/m-s-punjabi-tadka-south-campus-delhi-547154
Ashok Meat,https://swiggy.com/restaurants/ashok-meat-laxmi-nagar-delhi-583696
Bakery 24/7,https://swiggy.com/restaurants/bakery-24-7-laxmi-nagar-delhi-189125
M/S. PUNJABI TADKA,https://swiggy.com/restaurants/m-s-punjabi-tadka-south-campus-delhi-547154
Ashok Meat,https://swiggy.com/restaurants/ashok-meat-laxmi-nagar-delhi-583696
MANI'S CHICKEN INN,https://swiggy.com/restaurants/manis-chicken-inn-chwala-chicken-near-laxmi-nager-geeta-colony-police-station-opposite-delhi-542810
Khichdi Paradise,https://swiggy.com/restaurants/khichdi-paradise-gtb-nagar-delhi-555396
Magic Pancakes,https://swiggy.com/restaurants/magic-pancakes-gtb-nagar-delhi-555412
CHAIMOS (A UNIT OF QDM GROUP),https://swiggy.com/restaurants/chaimos-a-unit-of-qdm-group-south-campus-delhi-571870
Meatwale. Com,https://swiggy.com/restaurants/meatwale-com-main-jheel-road-krishna-nagar-delhi-57789
Dalgrak,https://swiggy.com/restaurants/dalgrak-lajpat-nagar-delhi-410157
The bowl club by Pind Balluchi,https://swiggy.com/restaurants/the-bowl-club-by-pind-balluchi-lajpat-nagar-delhi-359197
Winzo Foods,https://swiggy.com/restaurants/winzo-foods-south-campus-south-moti-bagh-delhi-361884
Delicious Dhaba,https://swiggy.com/restaurants/delicious-dhaba-kirti-nagar-delhi-579645
Sandwich Maniac,https://swiggy.com/restaurants/sandwich-maniac-uday-park-south-extension-ii-delhi-48819
Mahi Ka Restaurant ,https://swiggy.com/restaurants/mahi-ka-restaurant-arjun-nagar-new-hauz-khas-delhi-439070
Pind De Chur Chur Naan by Pind Balluchi,https://swiggy.com/restaurants/pind-de-chur-chur-naan-by-pind-balluchi-lajpat-nagar-delhi-359195
Green Life Cafe,https://swiggy.com/restaurants/green-life-cafe-kirti-nagar-moti-nagar-delhi-488904
Sahil Restaurant,https://swiggy.com/restaurants/sahil-restaurant-south-extension-south-extension-ii-delhi-332965
Foodie Mania,https://swiggy.com/restaurants/foodie-mania-hauz-khas-delhi-435887
The Rice & Noodle House,https://swiggy.com/restaurants/the-rice-and-noodle-house-south-extension-delhi-396202
Sharma Ji Ke Mashoor Chole Bhature,https://swiggy.com/restaurants/sharma-ji-ke-mashoor-chole-bhature-south-extension-delhi-548850
MDH MASALA LEGENDRY CULINERY KITCHEN SINCE 1960,https://swiggy.com/restaurants/mdh-masala-legendry-culinery-kitchen-since-1960-lajpat-nagar-delhi-565392
THE FOOD LOVER,https://swiggy.com/restaurants/the-food-lover-lajpat-nagar-delhi-565385
AKIB CHICKEN BIRYANI POINT,https://swiggy.com/restaurants/akib-chicken-biryani-point-south-extension-delhi-538606
Tim Tim Foods,https://swiggy.com/restaurants/tim-tim-foods-laxmi-nagar-delhi-526867
Innings Break Cafe,https://swiggy.com/restaurants/innings-break-cafe-laxmi-nagar-delhi-574563
Cake Studio,https://swiggy.com/restaurants/cake-studio-south-extension-delhi-563223
Chaap Story,https://swiggy.com/restaurants/chaap-story-laxmi-nagar-delhi-511346
MOOLCHANDWALA,https://swiggy.com/restaurants/moolchandwala-lajpat-nagar-delhi-565371
Rajshrees Kitchen,https://swiggy.com/restaurants/rajshrees-kitchen-laxmi-nagar-delhi-504203
Backstreet Cafe,https://swiggy.com/restaurants/backstreet-cafe-laxmi-nagar-delhi-455338
Embassy Hudson,https://swiggy.com/restaurants/embassy-hudson-gtb-nagar-delhi-351463
IMYAPA,https://swiggy.com/restaurants/imyapa-south-extension-delhi-328772
Chaap Story,https://swiggy.com/restaurants/chaap-story-laxmi-nagar-delhi-511346
MOOLCHANDWALA,https://swiggy.com/restaurants/moolchandwala-lajpat-nagar-delhi-565371
Rajshrees Kitchen,https://swiggy.com/restaurants/rajshrees-kitchen-laxmi-nagar-delhi-504203
Backstreet Cafe,https://swiggy.com/restaurants/backstreet-cafe-laxmi-nagar-delhi-455338
Embassy Hudson,https://swiggy.com/restaurants/embassy-hudson-gtb-nagar-delhi-351463
IMYAPA,https://swiggy.com/restaurants/imyapa-south-extension-delhi-328772
Aahaaa,https://swiggy.com/restaurants/aahaaa-laxmi-nagar-geeta-colony-delhi-224516
Food Feast Bakery,https://swiggy.com/restaurants/food-feast-bakery-laxmi-nagar-delhi-548513
Love At First Bite,https://swiggy.com/restaurants/love-at-first-bite-south-campus-delhi-504978
APS KITCHEN,https://swiggy.com/restaurants/aps-kitchen-gtb-nagar-delhi-509314
The Food Jinn,https://swiggy.com/restaurants/the-food-jinn-south-extension-delhi-415079
PIZZA BURGER PLAZA,https://swiggy.com/restaurants/pizza-burger-plaza-laxmi-nagar-delhi-525544
MOHIT RESTAURANT,https://swiggy.com/restaurants/mohit-restaurant-south-extension-delhi-505811
Nice Pizza Sweet Corner,https://swiggy.com/restaurants/nice-pizza-sweet-corner-shahdara-delhi-528234
Zaika Chicken Biryani,https://swiggy.com/restaurants/zaika-chicken-biryani-south-campus-satya-niketan-delhi-562418
AAMA KO KITCHEN,https://swiggy.com/restaurants/aama-ko-kitchen-south-campus-delhi-524394
MOHIT RESTAURANT,https://swiggy.com/restaurants/mohit-restaurant-south-extension-delhi-505811
Nice Pizza Sweet Corner,https://swiggy.com/restaurants/nice-pizza-sweet-corner-shahdara-delhi-528234
Zaika Chicken Biryani,https://swiggy.com/restaurants/zaika-chicken-biryani-south-campus-satya-niketan-delhi-562418
AAMA KO KITCHEN,https://swiggy.com/restaurants/aama-ko-kitchen-south-campus-delhi-524394
Foodies Point,https://swiggy.com/restaurants/foodies-point-gtb-nagar-delhi-542948
The Cake Couture,https://swiggy.com/restaurants/the-cake-couture-south-extension-delhi-550298
MrFoodCrown,https://swiggy.com/restaurants/mrfoodcrown-gtb-nagar-delhi-517629
Aar Par Fast Food & Pizza Junction,https://swiggy.com/restaurants/aar-par-fast-food-and-pizza-junction-shahdara-delhi-565545
Humpty Dumpty (Rice Bowl & Momos) ,https://swiggy.com/restaurants/humpty-dumpty-rice-bowl-and-momos-south-extension-delhi-563222
WAGH BAKRI TEA LOUNGE,https://swiggy.com/restaurants/wagh-bakri-tea-lounge-kirti-nagar-delhi-283209
CHINESE WOW,https://swiggy.com/restaurants/chinese-wow-lajpat-nagar-delhi-462159
BIRYANI TALES,https://swiggy.com/restaurants/biryani-tales-lajpat-nagar-delhi-462158
Kitchen & Chicken,https://swiggy.com/restaurants/kitchen-and-chicken-south-extension-2-south-extension-ii-delhi-18726
ADAE HAANDI,https://swiggy.com/restaurants/adae-haandi-south-campus-delhi-422346
ABONGZAA,https://swiggy.com/restaurants/abongzaa-gtb-nagar-delhi-403677
Food on mood,https://swiggy.com/restaurants/food-on-mood-gtb-nagar-delhi-518620
Bella Rossa,https://swiggy.com/restaurants/bella-rossa-gtb-nagar-delhi-469560
Mama's Buoi,https://swiggy.com/restaurants/mamas-buoi-gtb-nagar-delhi-380642
Sub Singh,https://swiggy.com/restaurants/sub-singh-gtb-nagar-delhi-556360
Cafe Taurtilla,https://swiggy.com/restaurants/cafe-taurtilla-gtb-nagar-delhi-466520
Daadi Ki Rasoi,https://swiggy.com/restaurants/daadi-ki-rasoi-ashok-vihar-delhi-497494
Katyal Fast Food,https://swiggy.com/restaurants/katyal-fast-food-laxmi-nagar-delhi-550581
The shake cafe,https://swiggy.com/restaurants/the-shake-cafe-laxmi-nagar-geeta-colony-delhi-583404
YO YO MOMOS,https://swiggy.com/restaurants/yo-yo-momos-laxmi-nagar-geeta-colony-delhi-426773
Nice Pizza Point,https://swiggy.com/restaurants/nice-pizza-point-shahdara-laxmi-nagar-delhi-436460
YAARA DI KITCHEN,https://swiggy.com/restaurants/yaara-di-kitchen-mayur-vihar-delhi-526513
RDX RELOADED,https://swiggy.com/restaurants/rdx-reloaded-safdarjung-enclave-delhi-329818
Food Time,https://swiggy.com/restaurants/food-time-mayur-vihar-delhi-449152
Kitchen 65,https://swiggy.com/restaurants/kitchen-65-laxmi-nagar-delhi-487082
Sandwich Mcenza!,https://swiggy.com/restaurants/sandwich-mcenza-ashok-vihar-delhi-568071
PURANIDELHI6ZAIKA MUGHLAI FOODS,https://swiggy.com/restaurants/puranidelhi6zaika-mughlai-foods-ashok-vihar-delhi-577095
O pizza,https://swiggy.com/restaurants/o-pizza-mayur-vihar-delhi-552979
Yo Anna Food,https://swiggy.com/restaurants/yo-anna-food-south-campus-r-k-puram-delhi-445468
YAARA DI KITCHEN,https://swiggy.com/restaurants/yaara-di-kitchen-mayur-vihar-delhi-526513
RDX RELOADED,https://swiggy.com/restaurants/rdx-reloaded-safdarjung-enclave-delhi-329818
Food Time,https://swiggy.com/restaurants/food-time-mayur-vihar-delhi-449152
Kitchen 65,https://swiggy.com/restaurants/kitchen-65-laxmi-nagar-delhi-487082
Sandwich Mcenza!,https://swiggy.com/restaurants/sandwich-mcenza-ashok-vihar-delhi-568071
PURANIDELHI6ZAIKA MUGHLAI FOODS,https://swiggy.com/restaurants/puranidelhi6zaika-mughlai-foods-ashok-vihar-delhi-577095
O pizza,https://swiggy.com/restaurants/o-pizza-mayur-vihar-delhi-552979
La mandarin,https://swiggy.com/restaurants/la-mandarin-gtb-nagar-delhi-451695
Funky Paratha,https://swiggy.com/restaurants/funky-paratha-laxmi-nagar-delhi-561195
Dady Cool Shake & Ice Cream Parlour,https://swiggy.com/restaurants/dady-cool-shake-and-ice-cream-parlour-gtb-nagar-delhi-393099
The Branch Cafe,https://swiggy.com/restaurants/the-branch-cafe-south-ex-2-south-extension-ii-delhi-58696
Old skool,https://swiggy.com/restaurants/old-skool-gtb-nagar-delhi-501879
Gourmet Couch by ITC Hotels,https://swiggy.com/restaurants/gourmet-couch-by-itc-hotels-south-campus-chanakyapuri-delhi-294478
Negi Dhaba,https://swiggy.com/restaurants/negi-dhaba-lajpat-nagar-delhi-529227
Shakes Haveli,https://swiggy.com/restaurants/shakes-haveli-vijay-nagar-kalyan-vihar-delhi-229840
YO YO MOMOS,https://swiggy.com/restaurants/yo-yo-momos-laxmi-nagar-geeta-colony-delhi-426773
Nice Pizza Point,https://swiggy.com/restaurants/nice-pizza-point-shahdara-laxmi-nagar-delhi-436460
Yo Anna Food,https://swiggy.com/restaurants/yo-anna-food-south-campus-r-k-puram-delhi-445468
YAARA DI KITCHEN,https://swiggy.com/restaurants/yaara-di-kitchen-mayur-vihar-delhi-526513
RDX RELOADED,https://swiggy.com/restaurants/rdx-reloaded-safdarjung-enclave-delhi-329818
Food Time,https://swiggy.com/restaurants/food-time-mayur-vihar-delhi-449152
Kitchen 65,https://swiggy.com/restaurants/kitchen-65-laxmi-nagar-delhi-487082
Sandwich Mcenza!,https://swiggy.com/restaurants/sandwich-mcenza-ashok-vihar-delhi-568071
PURANIDELHI6ZAIKA MUGHLAI FOODS,https://swiggy.com/restaurants/puranidelhi6zaika-mughlai-foods-ashok-vihar-delhi-577095
O pizza,https://swiggy.com/restaurants/o-pizza-mayur-vihar-delhi-552979
Funky Paratha,https://swiggy.com/restaurants/funky-paratha-laxmi-nagar-delhi-561195
Dady Cool Shake & Ice Cream Parlour,https://swiggy.com/restaurants/dady-cool-shake-and-ice-cream-parlour-gtb-nagar-delhi-393099
The Branch Cafe,https://swiggy.com/restaurants/the-branch-cafe-south-ex-2-south-extension-ii-delhi-58696
Old skool,https://swiggy.com/restaurants/old-skool-gtb-nagar-delhi-501879
Gourmet Couch by ITC Hotels,https://swiggy.com/restaurants/gourmet-couch-by-itc-hotels-south-campus-chanakyapuri-delhi-294478
Negi Dhaba,https://swiggy.com/restaurants/negi-dhaba-lajpat-nagar-delhi-529227
Sugar Room,https://swiggy.com/restaurants/sugar-room-lajpat-nagar-delhi-582086
APNA CHULHA,https://swiggy.com/restaurants/apna-chulha-mayur-vihar-delhi-582859
Momo Mom by Oriental Mom,https://swiggy.com/restaurants/momo-mom-by-oriental-mom-mayur-vihar-delhi-573773
GolgapppaG,https://swiggy.com/restaurants/golgapppag-mayur-vihar-delhi-492874
Desi Kulfi,https://swiggy.com/restaurants/desi-kulfi-ashok-vihar-delhi-532922
OPTIMUM TASTY BITE,https://swiggy.com/restaurants/optimum-tasty-bite-laxmi-nagar-delhi-532559
Cream & Berry - Premium Ice Cream,https://swiggy.com/restaurants/cream-and-berry-premium-ice-cream-ashok-vihar-delhi-532925
biryani by kimo,https://swiggy.com/restaurants/biryani-by-kimo-mayur-vihar-delhi-528387
Singh Chicken Corner,https://swiggy.com/restaurants/singh-chicken-corner-kirti-nagar-delhi-400569
Manisha's Bakery 24x7,https://swiggy.com/restaurants/manishas-bakery-24x7-laxmi-nagar-delhi-578162
OHB PIZZA,https://swiggy.com/restaurants/ohb-pizza-laxmi-nagar-geeta-colony-delhi-291270
Optimum Quick Bites,https://swiggy.com/restaurants/optimum-quick-bites-laxmi-nagar-geeta-colony-delhi-240236
Curries and Tikkaas,https://swiggy.com/restaurants/curries-and-tikkaas-greater-kailash-2-lajpat-nagar-delhi-427700
The Chaap Street,https://swiggy.com/restaurants/the-chaap-street-lajpat-nagar-delhi-459560
CHOCO CRAVE,https://swiggy.com/restaurants/choco-crave-lajpat-nagar-delhi-478842
Kurry Kingdom,https://swiggy.com/restaurants/kurry-kingdom-gtb-nagar-delhi-558215
GolgapppaG,https://swiggy.com/restaurants/golgapppag-mayur-vihar-delhi-492874
Desi Kulfi,https://swiggy.com/restaurants/desi-kulfi-ashok-vihar-delhi-532922
OPTIMUM TASTY BITE,https://swiggy.com/restaurants/optimum-tasty-bite-laxmi-nagar-delhi-532559
Cream & Berry - Premium Ice Cream,https://swiggy.com/restaurants/cream-and-berry-premium-ice-cream-ashok-vihar-delhi-532925
biryani by kimo,https://swiggy.com/restaurants/biryani-by-kimo-mayur-vihar-delhi-528387
Singh Chicken Corner,https://swiggy.com/restaurants/singh-chicken-corner-kirti-nagar-delhi-400569
Manisha's Bakery 24x7,https://swiggy.com/restaurants/manishas-bakery-24x7-laxmi-nagar-delhi-578162
OHB PIZZA,https://swiggy.com/restaurants/ohb-pizza-laxmi-nagar-geeta-colony-delhi-291270
Optimum Quick Bites,https://swiggy.com/restaurants/optimum-quick-bites-laxmi-nagar-geeta-colony-delhi-240236
Curries and Tikkaas,https://swiggy.com/restaurants/curries-and-tikkaas-greater-kailash-2-lajpat-nagar-delhi-427700
The Chaap Street,https://swiggy.com/restaurants/the-chaap-street-lajpat-nagar-delhi-459560
CHOCO CRAVE,https://swiggy.com/restaurants/choco-crave-lajpat-nagar-delhi-478842
Kurry Kingdom,https://swiggy.com/restaurants/kurry-kingdom-gtb-nagar-delhi-558215
Optimum hunger bites,https://swiggy.com/restaurants/optimum-hunger-bites-laxmi-nagar-geeta-colony-delhi-211488
Standard Cake Shop,https://swiggy.com/restaurants/standard-cake-shop-baljeet-nagar-delhi-563744
Punjabi Cafe,https://swiggy.com/restaurants/punjabi-cafe-metro-polex-mall-swasthya-vihar-delhi-11344
Singh Chicken Corner,https://swiggy.com/restaurants/singh-chicken-corner-kirti-nagar-delhi-400569
Manisha's Bakery 24x7,https://swiggy.com/restaurants/manishas-bakery-24x7-laxmi-nagar-delhi-578162
OHB PIZZA,https://swiggy.com/restaurants/ohb-pizza-laxmi-nagar-geeta-colony-delhi-291270
Optimum Quick Bites,https://swiggy.com/restaurants/optimum-quick-bites-laxmi-nagar-geeta-colony-delhi-240236
Curries and Tikkaas,https://swiggy.com/restaurants/curries-and-tikkaas-greater-kailash-2-lajpat-nagar-delhi-427700
The Chaap Street,https://swiggy.com/restaurants/the-chaap-street-lajpat-nagar-delhi-459560
Kurry Kingdom,https://swiggy.com/restaurants/kurry-kingdom-gtb-nagar-delhi-558215
Optimum hunger bites,https://swiggy.com/restaurants/optimum-hunger-bites-laxmi-nagar-geeta-colony-delhi-211488
Standard Cake Shop,https://swiggy.com/restaurants/standard-cake-shop-baljeet-nagar-delhi-563744
Punjabi Cafe,https://swiggy.com/restaurants/punjabi-cafe-metro-polex-mall-swasthya-vihar-delhi-11344
Idiot Cakes,https://swiggy.com/restaurants/idiot-cakes-laxmi-nagar-delhi-540225
Mealful Rolls - Meals in a Roll,https://swiggy.com/restaurants/mealful-rolls-meals-in-a-roll-laxmi-nagar-delhi-425375
Pizza Lover,https://swiggy.com/restaurants/pizza-lover-shakarpur-laxmi-nagar-delhi-556550
Fuel Juice Bar,https://swiggy.com/restaurants/fuel-juice-bar-hauz-khas-south-extension-part-2-delhi-398630
Murthal Xpress,https://swiggy.com/restaurants/murthal-xpress-laxmi-nagar-delhi-577439
Ice Cream House,https://swiggy.com/restaurants/ice-cream-house-mayur-vihar-delhi-455175
BBA FAST FOOD WALA,https://swiggy.com/restaurants/bba-fast-food-wala-lajpat-nagar-delhi-549501
THE ROYAL BIRYANI,https://swiggy.com/restaurants/the-royal-biryani-patel-nagar-west-patel-nagar-delhi-549513
Sethi's Restaurant,https://swiggy.com/restaurants/sethis-restaurant-lajpat-nagar-delhi-514914
Maa ki khichdi,https://swiggy.com/restaurants/maa-ki-khichdi-south-extension-delhi-508866
Jenny's Brownies,https://swiggy.com/restaurants/jennys-brownies-south-extension-delhi-505527
Miami Shakes & More,https://swiggy.com/restaurants/miami-shakes-and-more-south-extension-delhi-505514
Prija Cafe (Helly and Chilly),https://swiggy.com/restaurants/prija-cafe-helly-and-chilly-south-extension-delhi-584033
GIVOWN FOODS,https://swiggy.com/restaurants/givown-foods-lajpat-nagar-greater-kailash-2-delhi-449769
Satvik Rasoi,https://swiggy.com/restaurants/satvik-rasoi-laxmi-nagar-delhi-565777
Kumar's Annapurna,https://swiggy.com/restaurants/kumars-annapurna-sher-singh-bazar-delhi-delhi-18041
Cake N Pastries,https://swiggy.com/restaurants/cake-n-pastries-dr-ambedkar-road-kirti-nagar-delhi-172895
BURGER TOWN,https://swiggy.com/restaurants/burger-town-laxmi-nagar-delhi-477029
SARDAR JI MAGGIE WALE,https://swiggy.com/restaurants/sardar-ji-maggie-wale-laxmi-nagar-delhi-477043
FOOD PORN,https://swiggy.com/restaurants/food-porn-south-campus-delhi-560186
LUMINOUS WOK,https://swiggy.com/restaurants/luminous-wok-south-campus-delhi-584743
DRAGONFLY CHINA,https://swiggy.com/restaurants/dragonfly-china-south-campus-delhi-584745
Jenny's Brownies,https://swiggy.com/restaurants/jennys-brownies-south-extension-delhi-505527
Miami Shakes & More,https://swiggy.com/restaurants/miami-shakes-and-more-south-extension-delhi-505514
Prija Cafe (Helly and Chilly),https://swiggy.com/restaurants/prija-cafe-helly-and-chilly-south-extension-delhi-584033
GIVOWN FOODS,https://swiggy.com/restaurants/givown-foods-lajpat-nagar-greater-kailash-2-delhi-449769
Satvik Rasoi,https://swiggy.com/restaurants/satvik-rasoi-laxmi-nagar-delhi-565777
Kumar's Annapurna,https://swiggy.com/restaurants/kumars-annapurna-sher-singh-bazar-delhi-delhi-18041
Cake N Pastries,https://swiggy.com/restaurants/cake-n-pastries-dr-ambedkar-road-kirti-nagar-delhi-172895
BURGER TOWN,https://swiggy.com/restaurants/burger-town-laxmi-nagar-delhi-477029
SARDAR JI MAGGIE WALE,https://swiggy.com/restaurants/sardar-ji-maggie-wale-laxmi-nagar-delhi-477043
FOOD PORN,https://swiggy.com/restaurants/food-porn-south-campus-delhi-560186
LUMINOUS WOK,https://swiggy.com/restaurants/luminous-wok-south-campus-delhi-584743
DRAGONFLY CHINA,https://swiggy.com/restaurants/dragonfly-china-south-campus-delhi-584745
CUISINE QI,https://swiggy.com/restaurants/cuisine-qi-south-campus-delhi-584744
Gopala,https://swiggy.com/restaurants/gopala-laxmi-nagar-delhi-555706
Shinchann Cafe,https://swiggy.com/restaurants/shinchann-cafe-lajpat-nagar-delhi-544125
chicago burger,https://swiggy.com/restaurants/chicago-burger-laxmi-nagar-nirman-vihar-delhi-247254
Pizza Boom,https://swiggy.com/restaurants/pizza-boom-laxmi-nagar-delhi-473622
Vindhwashni Bakers Confectioner & Florist,https://swiggy.com/restaurants/vindhwashni-bakers-confectioner-and-florist-laxmi-nagar-delhi-243080
Shel Food Cafe,https://swiggy.com/restaurants/shel-food-cafe-laxmi-nagar-delhi-528178
MEHAK FOODS,https://swiggy.com/restaurants/mehak-foods-laxmi-nagar-delhi-589748
Pizza Door,https://swiggy.com/restaurants/pizza-door-laxmi-nagar-delhi-486303
Cake 24x7,https://swiggy.com/restaurants/cake-24x7-laxmi-nagar-delhi-299417
Pizza 7 Days,https://swiggy.com/restaurants/pizza-7-days-laxmi-nagar-delhi-463468
AL AMIN CHICKEN AND MUTTON,https://swiggy.com/restaurants/al-amin-chicken-and-mutton-laxmi-nagar-delhi-577471
Big Fat Cafe,https://swiggy.com/restaurants/big-fat-cafe-laxmi-nagar-delhi-464355
Rashid Biryani Plaza,https://swiggy.com/restaurants/rashid-biryani-plaza-ramesh-park-laxmi-nagar-delhi-154075
Hot Chilli Chinese Food,https://swiggy.com/restaurants/hot-chilli-chinese-food-mayur-vihar-delhi-589298
The cake bakery,https://swiggy.com/restaurants/the-cake-bakery-laxmi-nagar-delhi-513222
Shakes Cyclone,https://swiggy.com/restaurants/shakes-cyclone-laxmi-nagar-delhi-493734
Super Burgers (Exotic and Healthy),https://swiggy.com/restaurants/super-burgers-exotic-and-healthy-baljeet-nagar-delhi-562103
Coffee waala,https://swiggy.com/restaurants/coffee-waala-south-extension-delhi-581879
